473;ZA5274_Varsex;GESCHLECHT, BEFRAGTE(R)                 ; Geschlecht Befragte(r);;&Männlich&Weiblich;;;;
474;ZA5274_Vardn01;BEFR.: STAATSBUERGERSCHAFT 1            ;Welche Staatsangehörigkeit haben Sie?;;&Staatenlos&Nicht bestimmbar&Keine Angabe&Nicht erhoben 1980-1990&Anderes Land;;;;
475;ZA5274_Vardw04;BEFR.: JETZIGE BERUFSUNTERGRUPPE I68    ;;;;;;;
476;ZA5274_Varmps68;BEFR.: JETZIGES MAGNITUDEPRESTIGE I68   ;;;;;;;
477;ZA5274_Vardm07;WO VORHER GELEBT?                       ; Wo haben Sie vorher gelebt? Was von dieser Liste trifft auf Sie zu?;;&Keine Angabe&Verweigert&Nicht erhoben 1980, 1984-1988, 1991-2018&DDR bzw. Ost-Berlin / ehemalige Sowjetzone& <1982:> Sowjetzone/ DDR bzw. Ost-Berlin&Frühere deutsche Ostgebiete (Pommern, Schlesien, Ostpreußen)&Östliche Nachbarländer, südöstliches Europa&Sonstiges europäisches Land&Außerhalb Europas&Lebe schon immer hier <Für 1990 abgeleitet aus dm05>;;;;
478;ZA5274_Vargd01;BEFR.: SEIT WANN IM ORT WOHNEND?        ; Seit wann wohnen Sie hier in diesem Ort / dieser Stadt?;;&Keine Angabe&Weiß nicht mehr&Nicht erhoben 1984-1991, 1994-1998, 2002-2008, 2012-2018&Seit der Geburt;;;;
479;ZA5274_Varaq01;BEFR.: TYP DER WOHNUNG                  ;Die nächste Frage bezieht sich auf die Wohnung, in der Sie bzw. Ihre Familie hier wohnen. Sagen Sie mir bitte, was von dieser Liste auf Sie bzw. Ihre Familie zutrifft.;;&Keine Angabe&Verweigert&A - zur Untermiete&B - in einer Dienst- / Werkswohnung&C - in einer Mietwohnung des sozialen Wohnungsbaus&D - in einer Mietwohnung (nicht sozialer Wohnungsbau), in gemieteter Eigentumswohnung&E - in einem gemieteten Haus&F - in einer Eigentumswohnung (Eigen- oder Familienbesitz)&G - im eigenen Haus (oder dem Haus der Familie)&Andere Wohnform, und zwar: ...;;;;
480;ZA5274_Varaq04;HABEN SIE HIER IM HAUSHALT TELEFON?     ;Haben Sie hier im Haushalt Telefon?;;&Keine Angabe&Verweigert&Nicht erhoben 1980, 1994, 2000-2004, 2008-2018&Ja&Nein;;;;
481;ZA5274_Varxs08;ZAHL DER KONTAKTVERSUCHE, TEL.          ;;&Anzahl telefonische Kontaktversuche:;&Nicht enthalten 2000 PAPI&Keine Angabe&Nicht erhoben 1980-1998, 2002-2006;1 - Anzahl telefonische Kontaktversuche:;;;
482;ZA5274_Varxs06;EINGRIFF DRITTER PERSONEN I.D. INTERV.? ;;;&Beim Interview nur Befragter anwesend&Keine Angabe&Nicht erhoben 1991-1994&Nein&Ja, manchmal&Ja, häufig;;;;
483;ZA5274_Varxr20a;WIE HAEUFIG NUTZEN SIE DAS INTERNET?    ;Wie häufig nutzen Sie privat das Internet?;;&Befragter nutzt das Internet nicht privat (Code 2 in xr19)&Nicht erhoben 1980-2004, 2010-2018&Täglich&Mehrmals in der Woche&Mindestens einmal in der Woche&Mindestens einmal im Monat&Seltener als einmal im Monat;;;;
484;ZA5274_Varxt04;INTERVIEWBEGINN: STUNDE                 ;;;;;;;
485;ZA5274_Varxt06;INTERVIEWBEGINN: UHRZEIT                ;;;;;;;
486;ZA5274_Varxt10;DAUER DES INTERVIEWS IN MINUTEN         ;;;;;;;
487;ZA5274_Varxr02;LETZTE 12 MONATE: ANDERE UMFRAGEN?      ; Wenn Sie an die letzten 12 Monate denken: Haben Sie in dieser Zeit auch an anderen Umfragen teilgenommen? Gemeint sind alle Umfragen, gleichgültig ob bei Ihnen zu Hause mit einem Interviewer, Umfragen am Telefon oder Umfragen, bei denen Ihnen ein Fragebogen zugeschickt wurde.;;&Keine Angabe&Nicht erhoben 1980-2008, 2016, 2018&Ja, auch andere Umfragen&Nein, nur diese Umfrage;;;;
488;ZA5274_Varxr27;INT.: SCHICHTEINSTUFUNG HAUSHALT, START ;;;&Nicht erhoben 1980-2012&Unterschicht&Arbeiterschicht&Mittelschicht&Oberen Mittelschicht&Oberschicht&Nicht erkennbar;;;;
489;ZA5274_Varsplt16_3;FRAGEBOGENSPLIT 2016: MA01-MA04         ;;;;;;;
490;ZA5274_Varsplt16_5;FRAGEBOGENSPLIT 2016: MP15A             ;;;;;;;
491;ZA5274_Varxi05;INT.: WIEVIEL JAHRE FUER UMFRAGEINSTITUT;;;&Keine Angabe&<2002:> Weiß nicht&Nicht erhoben 1980-2000&Weniger als ein Jahr;;;;
492;ZA5274_Varfr04a;FRAU, ZU HAUSE KINDER VERSORGEN?(A)     ;Über die Aufgaben der Frau in der Familie und bei der Kindererziehung gibt es verschiedene Meinungen. Bitte sagen Sie mir nun zu jeder Aussage auf dieser Liste, ob Sie ihr voll und ganz zustimmen, eher zustimmen, eher nicht zustimmen oder überhaupt nicht zustimmen.;&Eine berufstätige Mutter kann ein genauso herzliches und vertrauensvolles Verhältnis zu ihren Kindern finden wie eine Mutter, die nicht berufstätig ist.&Für eine Frau ist es wichtiger, ihrem Mann bei seiner Karriere zu helfen, als selbst Karriere zu machen.&Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.&Es ist für alle Beteiligten viel besser, wenn der Mann voll im Berufsleben steht und die Frau zu Hause bleibt und sich um den Haushalt und die Kinder kümmert.&Es ist für ein Kind sogar gut, wenn seine Mutter berufstätig ist und sich nicht nur auf den Haushalt konzentriert.&Eine verheiratete Frau sollte auf eine Berufstätigkeit verzichten, wenn es nur eine begrenzte Anzahl von Arbeitsplätzen gibt, und wenn ihr Mann in der Lage ist, für den Unterhalt der Familie zu sorgen.;&2012, 2016: keine Teilnahme an Split 1 (Code 2 in splt12_2 bzw. splt16_1)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984-1990, 1994, 1998, 2002, 2006, 2010, 2014, 2018&Stimme voll und ganz zu&Stimme eher zu&Stimme eher nicht zu&Stimme überhaupt nicht zu;4 - Es ist für alle Beteiligten viel besser, wenn der Mann voll im Berufsleben steht und die Frau zu Hause bleibt und sich um den Haushalt und die Kinder kümmert.;;;
493;ZA5274_Varfr08;ELTERN VOLLZEIT ARBEITEN,HAUSHALT TEILEN;Über die Aufgaben von Müttern und Vätern gibt es verschiedene Meinungen. <2012:> Bitte geben Sie nun zu jeder Aussage an, ob Sie ihr - <2016:> Bitte sagen Sie mir nun zu jeder Aussage auf dieser Liste, ob Sie ihr -  voll und ganz zustimmen, eher zustimmen, eher nicht zustimmen oder überhaupt nicht zustimmen.;&Eine Vollzeit erwerbstätige Mutter kann zu ihrem Kleinkind normalerweise ein genauso inniges Verhältnis haben wie eine Mutter, die nicht berufstätig ist.&Die beste Arbeitsteilung in einer Familie ist die, dass beide Partner Vollzeit arbeiten und sich gleichermaßen um den Haushalt und die Kinder kümmern.&Ein Kleinkind wird sicherlich darunter leiden, wenn seine Mutter berufstätig ist.&Es ist für alle Beteiligten viel besser, wenn der Mann voll im Berufsleben steht und die Frau zu Hause bleibt und sich um den Haushalt und die Kinder kümmert.&Es ist für ein Kind sogar gut, wenn seine Mutter berufstätig ist und sich nicht nur auf den Haushalt konzentriert.&Ein Vollzeit erwerbstätiger Vater kann sich nicht ausreichend um seine Kinder kümmern.&Auch wenn beide Eltern erwerbstätig sind, ist es besser, wenn die Verantwortung für den Haushalt und die Kinder hauptsächlich bei der Frau liegt.&Ein Vollzeit erwerbstätiger Vater kann zu seinem Kleinkind normalerweise ein genauso inniges Verhältnis haben wie ein Vater, der nicht berufstätig ist.&In einer Familie kann auch der Mann für den Haushalt und die Kinder verantwortlich sein, während die Frau Vollzeit erwerbstätig ist.;&2012, 2016 : keine Teilnahme an Split 2 (Code 1 in splt12_2 bzw. splt16_1)&Keine Angabe&Weiß nicht&Nicht erhoben 1980-2010, 2014, 2018&Stimme voll und ganz zu&Stimme eher zu&Stimme eher nicht zu&Stimme überhaupt nicht zu;2 - Die beste Arbeitsteilung in einer Familie ist die, dass beide Partner Vollzeit arbeiten und sich gleichermaßen um den Haushalt und die Kinder kümmern.;;;
494;ZA5274_Varfh11;GEMEINS.HH.: M. KINDERN HAUSAUFG. MACHEN;Wie wird die Betreuung der Kinder zwischen Ihnen und Ihrem Partner aufgeteilt?;&<1988:> Wer spielt mit den Kindern? <2016:> Mit den Kindern spielen&<1988:> Wer bringt die Kinder zu Bett? <2016:> Die Kinder zu Bett bringen&<1988:> Wer macht die Hausaufgaben mit den Kindern? <2016:> Mit den Kindern Hausaufgaben machen;&Trifft nicht zu, Tätigkeit gibt es nicht&Datenfehler&Befragter ist verwitwet, geschieden, lebt getrennt (auch eingetragene Lebenspartnerschaft) oder ist ledig (Code 2-5, 7-9 in mstat& 2016 zusätzlich Code -9 in mstat) und hat keinen festen Lebenspartner (Code 2 in dp01& 2016 zusätzlich Code -9 in dp01), oder Befragter hat einen Lebenspartner, führt jedoch keinen gemeinsamen Haushalt (Code 1 in dp01 und Code 2 in dp03), oder keine Kinder unter 15 Jahren im Haushalt (2016: Code 1, 2, 5-16, -9 in hh2kin-hh8kin und Code >14, -32 hh2age-hh8age)&Keine Angabe&Kann ich nicht sagen&Nicht erhoben 1980-1986, 1990-2014, 2018&Stets die Frau&Meistens die Frau&Jeder zur Hälfte / beide gemeinsam&Meistens der Mann&Stets der Mann&Wird von anderer Person gemacht;3 - <1988:> Wer macht die Hausaufgaben mit den Kindern? <2016:> Mit den Kindern Hausaufgaben machen;;;
495;ZA5274_Varfe02;ERZIEHUNGSZIEL: SELBSTVERTRAUEN         ; Unsere nächste Frage bezieht sich auf den Bereich der Erziehung. Auf diesen Karten hier stehen einige Eigenschaften und Fähigkeiten, die man durch Erziehung fördern kann. Wie wichtig finden Sie persönlich diese Erziehungsziele - wenn Sie an die Erziehung eines etwa 10-jährigen Kindes denken? Benutzen Sie für Ihre Antworten bitte wieder die Skala rechts auf den Kärtchen.;&- Selbständigkeit&- Selbstvertrauen&- Gute Umgangsformen&- Durchsetzungsfähigkeit&- Gute Schulleistungen&- Verantwortungsbewußtsein&- Kritikfähigkeit&- Verständnis für andere&- Fleiß;&1982: keine Teilnahme an Split 1 (Code 2 in splt82)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1984-2018&1 - unwichtig&..&..&..&..&..&7 - sehr wichtig;2 - - Selbstvertrauen;;;
496;ZA5274_Varfe03;ERZIEHUNGSZIEL: GUTE UMGANGSFORMEN      ; Unsere nächste Frage bezieht sich auf den Bereich der Erziehung. Auf diesen Karten hier stehen einige Eigenschaften und Fähigkeiten, die man durch Erziehung fördern kann. Wie wichtig finden Sie persönlich diese Erziehungsziele - wenn Sie an die Erziehung eines etwa 10-jährigen Kindes denken? Benutzen Sie für Ihre Antworten bitte wieder die Skala rechts auf den Kärtchen.;&- Selbständigkeit&- Selbstvertrauen&- Gute Umgangsformen&- Durchsetzungsfähigkeit&- Gute Schulleistungen&- Verantwortungsbewußtsein&- Kritikfähigkeit&- Verständnis für andere&- Fleiß;&1982: keine Teilnahme an Split 1 (Code 2 in splt82)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1984-2018&1 - unwichtig&..&..&..&..&..&7 - sehr wichtig;3 - - Gute Umgangsformen;;;
497;ZA5274_Varfe06;ERZIEHUNGSZIEL: VERANTWORTUNGSBEW.      ; Unsere nächste Frage bezieht sich auf den Bereich der Erziehung. Auf diesen Karten hier stehen einige Eigenschaften und Fähigkeiten, die man durch Erziehung fördern kann. Wie wichtig finden Sie persönlich diese Erziehungsziele - wenn Sie an die Erziehung eines etwa 10-jährigen Kindes denken? Benutzen Sie für Ihre Antworten bitte wieder die Skala rechts auf den Kärtchen.;&- Selbständigkeit&- Selbstvertrauen&- Gute Umgangsformen&- Durchsetzungsfähigkeit&- Gute Schulleistungen&- Verantwortungsbewußtsein&- Kritikfähigkeit&- Verständnis für andere&- Fleiß;&1982: keine Teilnahme an Split 1 (Code 2 in splt82)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1984-2018&1 - unwichtig&..&..&..&..&..&7 - sehr wichtig;6 - - Verantwortungsbewußtsein;;;
498;ZA5274_Varccsn12;FREUND(IN) C: WAHLPRAEFERENZ            ;Können Sie mir sagen, welche Partei C gewöhnlich wählt?;;&Nicht wahlberechtigt&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Weniger als drei Freunde genannt& 2010 (Split 1): Person C ist nicht älter als 15 (Code 1-15 in ccage)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1982-1988, 1991-1998, 2002-2008, 2012-2018&CDU / CSU&SPD&FDP&<1990:> Die Grünen& <2000, 2010:> Bündnis 90 / Die Grünen&<1990, 2000:> Die Republikaner&<2000:> PDS& <2010:> Die Linke&<2010:> NPD&Andere Partei, und zwar...;;;;
499;ZA5274_Varsm21;MITGLIED: DBB                           ;Sind Sie persönlich im Augenblick Mitglied einer Organisation (<1980, 1982:> oder eines Vereins)? Gehen Sie bitte diese Liste durch und sagen Sie mir, wo Sie Mitglied sind.;&<Bis 1984:> Bauernverband <Ab 1986:> Bauernverband (Deutscher Bauernverband oder sonstige)&<Bis 1984:> Beamtenorganisation <Ab 1986:> Verband im deutschen Beamtenbund (DBB) oder sonstige Beamtenorganisation&<Bis 1984:> Einzelhandels- oder Gewerbeverband <Ab 1986:> Einzel- oder Gewerbeverband des Handwerks, Einzelhandels und ähnlichem&<Bis 1984:> Industrie- oder Unternehmerverband <Ab 1986:> Unternehmerverband im Bundesverband der deutschen Industrie (BDI) oder sonstiger Unternehmerverband&Sonstiger Berufsverband;&Keine Angabe&Verweigert&Nicht erhoben 1994, 1996, 2000-2018&Nicht genannt&Genannt;2 - <Bis 1984:> Beamtenorganisation <Ab 1986:> Verband im deutschen Beamtenbund (DBB) oder sonstige Beamtenorganisation;;;
500;ZA5274_Varsm26;MITGLIED: IN WELCHER PARTEI?            ;;;;;;;
501;ZA5274_Varvm04;ABTREIB.- BEI FINANZ.NOTLAGE DER FAMILIE; Bitte sagen Sie mir, ob es Ihrer Meinung nach einer Frau gesetzlich möglich sein sollte oder nicht, einen Schwangerschaftsabbruch vornehmen zu lassen...;&Wenn das Baby mit hoher Wahrscheinlichkeit eine ernsthafte Schädigung haben wird?&Wenn die Frau verheiratet ist und keine Kinder mehr haben möchte?&Wenn die Gesundheit der Frau durch die Schwangerschaft ernsthaft gefährdet ist?&Wenn die Familie nur über ein geringes Einkommen verfügt und sich keine Kinder mehr leisten kann?&Wenn die Schwangerschaft Folge einer Vergewaltigung ist?&Wenn die Frau unverheiratet ist und den Vater des Kindes nicht heiraten möchte?&Wenn die Frau es so will, unabhängig davon, welchen Grund sie dafür hat?;&1990, 2000 CAPI, 2012: keine Teilnahme an Split 1 (Code 2 in splt90, splt00, splt12_1)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984, 1988, 1991, 1994, 1998, 2002, 2004, 2008, 2010, 2014-2018&Ja, sollte möglich sein&Nein, sollte nicht möglich sein;4 - Wenn die Familie nur über ein geringes Einkommen verfügt und sich keine Kinder mehr leisten kann?;;;
502;ZA5274_Varcaage;FREUND(IN) A: ALTER                     ; Wie alt ist A?;;&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Keinen Freund angegeben&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1982-1988, 1991-1998, 2002-2008, 2012-2018;;;;
503;ZA5274_Varcawork;FREUND(IN) A: BERUFSTAETIGKEIT?         ;Sagen Sie mir bitte nun, ob A erwerbstätig ist oder was sonst auf dieser Liste auf ihn / sie zutrifft.;;&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Keinen Freund angegeben& 2010 (Split 1): Person A ist nicht älter als 15 (Code 1-15 in caage)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1982-1988, 1991-1998, 2002-2008, 2012-2018&Erwerbstätig, teilzeitbeschäftigt, mithelfend im eigenen Betrieb&Rentner, Pensionär (auch vom Vermögen lebend)&Arbeitslos / arbeitssuchend&Schüler / Student&Nicht erwerbstätige Hausfrau (2000, 2010 auch: Hausmann)&Sonstige(r) nicht Erwerbstätige(r);;;;
504;ZA5274_Varvi02;WICHTIG: HOHER LEBENSSTANDARD           ;Jeder Mensch hat ja bestimmte Vorstellungen, die sein Leben und Verhalten bestimmen. Wenn Sie einmal daran denken, was Sie in Ihrem Leben eigentlich anstreben: Wie wichtig sind dann die folgenden Dinge für Sie persönlich?  Bitte sagen Sie es mir anhand dieser Skala. Den Skalenwert 1 wählen Sie, wenn dies für Sie unwichtig ist, den Skalenwert 7, wenn dies außerordentlich wichtig für Sie ist. Mit den Werten dazwischen können Sie Ihr Urteil abstufen.;&Gesetz und Ordnung respektieren&Einen hohen Lebensstandard haben&Macht und Einfluss haben&Seine eigene Phantasie und Kreativität entwickeln&Nach Sicherheit streben&Sozial Benachteiligten und gesellschaftlichen Randgruppen helfen&Sich und seine Bedürfnisse gegen andere durchsetzen;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Unwichtig&..&..&..&..&..&Außerordentlich wichtig;2 - Einen hohen Lebensstandard haben;;;
505;ZA5274_Varvi07;WICHTIG: DURCHSETZUNGSVERMOEGEN         ;Jeder Mensch hat ja bestimmte Vorstellungen, die sein Leben und Verhalten bestimmen. Wenn Sie einmal daran denken, was Sie in Ihrem Leben eigentlich anstreben: Wie wichtig sind dann die folgenden Dinge für Sie persönlich?  Bitte sagen Sie es mir anhand dieser Skala. Den Skalenwert 1 wählen Sie, wenn dies für Sie unwichtig ist, den Skalenwert 7, wenn dies außerordentlich wichtig für Sie ist. Mit den Werten dazwischen können Sie Ihr Urteil abstufen.;&Gesetz und Ordnung respektieren&Einen hohen Lebensstandard haben&Macht und Einfluss haben&Seine eigene Phantasie und Kreativität entwickeln&Nach Sicherheit streben&Sozial Benachteiligten und gesellschaftlichen Randgruppen helfen&Sich und seine Bedürfnisse gegen andere durchsetzen;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Unwichtig&..&..&..&..&..&Außerordentlich wichtig;7 - Sich und seine Bedürfnisse gegen andere durchsetzen;;;
506;ZA5274_Varvi14;WICHTIG: SELBSTVERWIRKLICHUNG           ;Jeder Mensch hat ja bestimmte Vorstellungen, die sein Leben und Verhalten bestimmen. Wenn Sie einmal daran denken, was Sie in Ihrem Leben eigentlich anstreben: Wie wichtig sind dann die folgenden Dinge für Sie persönlich?  Bitte sagen Sie es mir anhand dieser Skala. Den Skalenwert 1 wählen Sie, wenn dies für Sie unwichtig ist, den Skalenwert 7, wenn dies außerordentlich wichtig für Sie ist. Mit den Werten dazwischen können Sie Ihr Urteil abstufen.;&Fleißig und ehrgeizig sein&Auch solche Meinungen tolerieren, denen man eigentlich nicht zustimmen kann&Sich politisch engagieren&Die guten Dinge des Lebens in vollen Zügen genießen&An Gott glauben&Etwas im Beruf leisten&Sich selbst verwirklichen;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Unwichtig&..&..&..&..&..&Außerordentlich wichtig;7 - Sich selbst verwirklichen;;;
507;ZA5274_Varcasn12;FREUND(IN) A: WAHLPRAEFERENZ            ;Können Sie mir sagen, welche Partei A gewöhnlich wählt?;;&Nicht wahlberechtigt&2010: keine Teilnahme an Split 1 (Code 2 in splt10)&Keinen Freund angegeben& 2010 (Split 1): Person A ist nicht älter als 15 (Code 1-15 in caage)&Keine Angabe&Weiß nicht&Verweigert&Nicht erhoben 1982-1988, 1991-1998, 2002-2008, 2012-2018&CDU / CSU&SPD&FDP&<1990:> Die Grünen& <2000, 2010:> Bündnis 90 / Die Grünen&<1990, 2000:> Die Republikaner&<2000:> PDS& <2010:> Die Linke&<2010:> NPD&Andere Partei, und zwar...;;;;
508;ZA5274_Varrr01;KIRCHLICHE BEERDIGUNG?                  ;Wünschen Sie sich eine Beerdigung durch die Kirche bzw. durch Ihre Religionsgemeinschaft?;;&1982: Befragter gehört keiner Religionsgemeinschaft an (Code 6 in rd01)&Keine Angabe&Weiß nicht&Nicht erhoben 1980, 1984-1991, 1994-2000, 2004-2010, 2014-2018&Ja&Nein&Ist mir gleichgültig&Trifft nicht zu, gibt es in unserer Religionsgemeinschaft nicht;;;;
509;ZA5274_Varvi01;WICHTIG: GESETZ UND ORDNUNG RESPEKTIEREN;Jeder Mensch hat ja bestimmte Vorstellungen, die sein Leben und Verhalten bestimmen. Wenn Sie einmal daran denken, was Sie in Ihrem Leben eigentlich anstreben: Wie wichtig sind dann die folgenden Dinge für Sie persönlich?  Bitte sagen Sie es mir anhand dieser Skala. Den Skalenwert 1 wählen Sie, wenn dies für Sie unwichtig ist, den Skalenwert 7, wenn dies außerordentlich wichtig für Sie ist. Mit den Werten dazwischen können Sie Ihr Urteil abstufen.;&Gesetz und Ordnung respektieren&Einen hohen Lebensstandard haben&Macht und Einfluss haben&Seine eigene Phantasie und Kreativität entwickeln&Nach Sicherheit streben&Sozial Benachteiligten und gesellschaftlichen Randgruppen helfen&Sich und seine Bedürfnisse gegen andere durchsetzen;&Keine Angabe&Nicht erhoben 1980-2000, 2004-2010, 2014-2018&Unwichtig&..&..&..&..&..&Außerordentlich wichtig;1 - Gesetz und Ordnung respektieren;;;
510;ZA5274_Varwghtpt;TRANSFORMATIONSGEWICHT PERSON           ;;;;;;;
511;ZA5274_Varwghtpew;PERSONENBEZOGENES OST-WEST-GEWICHT      ;;;;;;;
512;ZA5274_Varwghtht;TRANSFORMATIONSGEWICHT HAUSHALT         ;;;;;;;
513;ZA5274_Varde17;BEFR.: ART DES FH-ABSCHLUSSES           ;Um welche Art von Fachhochschulabschluss handelt es sich dabei? Bitte nennen Sie mir nur den höchsten Abschluss, den Sie erlangt haben.;;&Befragter verfügt nicht über einen Fachhochschulabschluss (Code 0 in de14)&Keine Angabe&Nicht erhoben 1980-2010&Bachelor&Master&Diplom&Magister&Staatsexamen oder Lehramtsprüfung&Promotion&Sonstiger Abschluss;;;;
514;ZA5274_Variscd11;BEFR.: ISCED 2011                       ;;;;;;;
515;ZA5274_Vardw02;BEFR.: JETZIGE BERUFL.STELLUNG,KENNZIFF.;Bitte ordnen Sie Ihre berufliche Stellung nach dieser Liste ein.;;&Unter 10 ha&10 ha bis unter 20 ha&20 ha bis unter 50 ha (<1980:> 20 ha und mehr)&<Ab 1982:> 50 ha und mehr&<Ab 2010:> ohne Mitarbeiter&<Bis 2008:> 1 Mitarbeiter oder allein& <ab 2010:> 1 Mitarbeiter&2-9 Mitarbeiter&10 Mitarbeiter und mehr&<Ab 2010:> ohne Mitarbeiter&<Bis 2008:> 1 Mitarbeiter oder allein& <ab 2010:> 1 Mitarbeiter&2-9 Mitarbeiter&10-49 Mitarbeiter& <1980:> 10 Mitarbeiter und mehr&<Ab 1982:> 50 Mitarbeiter und mehr&Mithelfende Familienangehörige&Beamte im einfachen Dienst (bis einschl. Oberamtsmeister)&Beamte im mittleren Dienst (vom Assistenten bis einschl. Hauptsekretär / Amtsinspektor)&Beamte im gehobenen Dienst (vom Inspektor bis einschl. Oberamtmann / Oberamtsrat)&Beamte im höheren Dienst, Richter (vom Regierungsrat aufwärts)&<Bis 1986:> Wehrpflichtige, Zivildienstleistende&Industrie- und Werkmeister im Angestelltenverhältnis&Angestellte mit einfacherer Tätigkeit (z.B. Verkäufer, Kontorist, Stenotypistin)&Angestellte, die schwierige Aufgaben nach allgemeiner Anweisung selbständig erledigen (z.B. Sachbearbeiter, Buchhalter, technischer Zeichner)&Angestellte, die selbständige Leistungen in verantwortungsvoller Tätigkeit erbringen oder begrenzte Verantwortung für die Tätigkeit anderer tragen (z.B. wiss. Mitarbeiter, Prokurist, Abteilungsleiter)&Angestellte mit umfassenden Führungsaufgaben und Entscheidungsbefugnissen (z.B. Direktor, Geschäftsführer, Vorstand größerer Betriebe und Verbände)&Ungelernte Arbeiter&Angelernte Arbeiter&Gelernte und Facharbeiter&Vorarbeiter, Kolonnenführer und Brigadier& <bis 1994:> Vorarbeiter und Kolonnenführer&Meister / Poliere&<Ab 1991:> Genossenschaftsbauer <1991 nur Befragte aus den neuen Bundesländern>&Kaufmännische / Verwaltungslehrlinge&Gewerbliche Lehrlinge&Haus- / landwirtschaftliche Lehrlinge&Beamtenanwärter / Beamte im Vorbereitungsdienst&Praktikanten / Volontäre&Datenfehler&Nicht hauptberuflich erwerbstätig (Code 3-11 in work)&Keine Angabe&Verweigert;;;;
